iso_week,week_ending,region_code,region,kpi_id,kpi_name,value,unit,direction,source_name,source_url,measurement,updated_at
2026-W12,2026-03-22,EU,European Union,capability_gap,Capability gap (theoretical-observed),48.9,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,EU,European Union,capability_gap,Capability gap (theoretical-observed),48.32,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,EU,European Union,capability_gap,Capability gap (theoretical-observed),48.16,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,EU,European Union,capability_gap,Capability gap (theoretical-observed),47.72,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,EU,European Union,capability_gap,Capability gap (theoretical-observed),47.7,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,EU,European Union,capability_gap,Capability gap (theoretical-observed),47.25,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,EU,European Union,capability_gap,Capability gap (theoretical-observed),47.16,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,EU,European Union,capability_gap,Capability gap (theoretical-observed),46.82,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,EU,European Union,capability_gap,Capability gap (theoretical-observed),46.48,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,EU,European Union,capability_gap,Capability gap (theoretical-observed),46.22,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,EU,European Union,capability_gap,Capability gap (theoretical-observed),46.0,pp,neutral,Eloundou et al. + Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,EU,European Union,augmentation_share,Augmentation share of Claude usage,55.23,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,EU,European Union,augmentation_share,Augmentation share of Claude usage,55.4,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,EU,European Union,augmentation_share,Augmentation share of Claude usage,55.03,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,EU,European Union,augmentation_share,Augmentation share of Claude usage,55.16,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,EU,European Union,augmentation_share,Augmentation share of Claude usage,54.75,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,EU,European Union,augmentation_share,Augmentation share of Claude usage,54.59,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,EU,European Union,augmentation_share,Augmentation share of Claude usage,54.82,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,EU,European Union,augmentation_share,Augmentation share of Claude usage,54.84,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,EU,European Union,augmentation_share,Augmentation share of Claude usage,54.9,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,EU,European Union,augmentation_share,Augmentation share of Claude usage,55.02,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,EU,European Union,augmentation_share,Augmentation share of Claude usage,54.9,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,EU,European Union,augmentation_share,Augmentation share of Claude usage,54.96,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,EU,European Union,augmentation_share,Augmentation share of Claude usage,55.0,%,neutral,Anthropic Economic Index,https://www.anthropic.com/research/economic-index-march-2026-report,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,EU,European Union,exposed_posting_index,Exposed-occupation posting index,87.92,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W11,2026-03-15,EU,European Union,exposed_posting_index,Exposed-occupation posting index,86.78,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W12,2026-03-22,EU,European Union,exposed_posting_index,Exposed-occupation posting index,85.49,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W13,2026-03-29,EU,European Union,exposed_posting_index,Exposed-occupation posting index,84.78,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W14,2026-04-05,EU,European Union,exposed_posting_index,Exposed-occupation posting index,84.34,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W15,2026-04-12,EU,European Union,exposed_posting_index,Exposed-occupation posting index,83.67,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W16,2026-04-19,EU,European Union,exposed_posting_index,Exposed-occupation posting index,83.29,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W17,2026-04-26,EU,European Union,exposed_posting_index,Exposed-occupation posting index,85.09,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W18,2026-05-03,EU,European Union,exposed_posting_index,Exposed-occupation posting index,84.75,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W19,2026-05-10,EU,European Union,exposed_posting_index,Exposed-occupation posting index,83.92,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W20,2026-05-17,EU,European Union,exposed_posting_index,Exposed-occupation posting index,83.37,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W21,2026-05-24,EU,European Union,exposed_posting_index,Exposed-occupation posting index,82.55,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W22,2026-05-31,EU,European Union,exposed_posting_index,Exposed-occupation posting index,80.71,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-06-10T11:28:08Z
2026-W10,2026-03-08,EU,European Union,ai_skill_premium,AI-skill salary premium,17.77,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,EU,European Union,ai_skill_premium,AI-skill salary premium,18.05,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,EU,European Union,ai_skill_premium,AI-skill salary premium,18.33,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,EU,European Union,ai_skill_premium,AI-skill salary premium,18.44,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,EU,European Union,ai_skill_premium,AI-skill salary premium,18.54,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,EU,European Union,ai_skill_premium,AI-skill salary premium,18.42,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,EU,European Union,ai_skill_premium,AI-skill salary premium,18.6,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,EU,European Union,ai_skill_premium,AI-skill salary premium,18.62,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,EU,European Union,ai_skill_premium,AI-skill salary premium,18.7,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,EU,European Union,ai_skill_premium,AI-skill salary premium,18.72,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,EU,European Union,ai_skill_premium,AI-skill salary premium,18.82,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,EU,European Union,ai_skill_premium,AI-skill salary premium,18.92,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,EU,European Union,ai_skill_premium,AI-skill salary premium,19.0,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,EU,European Union,graduate_posting,Graduate posting in exposed roles,-6.65,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,EU,European Union,graduate_posting,Graduate posting in exposed roles,-6.91,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,EU,European Union,graduate_posting,Graduate posting in exposed roles,-7.36,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,EU,European Union,graduate_posting,Graduate posting in exposed roles,-7.78,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,EU,European Union,graduate_posting,Graduate posting in exposed roles,-8.07,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,EU,European Union,graduate_posting,Graduate posting in exposed roles,-8.51,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,EU,European Union,graduate_posting,Graduate posting in exposed roles,-8.78,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,EU,European Union,graduate_posting,Graduate posting in exposed roles,-9.23,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,EU,European Union,graduate_posting,Graduate posting in exposed roles,-9.54,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,EU,European Union,graduate_posting,Graduate posting in exposed roles,-9.89,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,EU,European Union,graduate_posting,Graduate posting in exposed roles,-10.29,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,EU,European Union,graduate_posting,Graduate posting in exposed roles,-10.63,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,EU,European Union,graduate_posting,Graduate posting in exposed roles,-11.0,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,EU,European Union,net_creation,Net AI-attributed job creation,60.27,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,EU,European Union,net_creation,Net AI-attributed job creation,60.36,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,EU,European Union,net_creation,Net AI-attributed job creation,61.91,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,EU,European Union,net_creation,Net AI-attributed job creation,62.55,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W14,2026-04-05,EU,European Union,net_creation,Net AI-attributed job creation,63.65,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W15,2026-04-12,EU,European Union,net_creation,Net AI-attributed job creation,65.11,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W16,2026-04-19,EU,European Union,net_creation,Net AI-attributed job creation,65.55,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W17,2026-04-26,EU,European Union,net_creation,Net AI-attributed job creation,66.79,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W18,2026-05-03,EU,European Union,net_creation,Net AI-attributed job creation,67.69,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W19,2026-05-10,EU,European Union,net_creation,Net AI-attributed job creation,68.21,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W20,2026-05-17,EU,European Union,net_creation,Net AI-attributed job creation,69.08,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W21,2026-05-24,EU,European Union,net_creation,Net AI-attributed job creation,70.03,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W22,2026-05-31,EU,European Union,net_creation,Net AI-attributed job creation,71.0,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-06-02T00:00:00Z
2026-W10,2026-03-08,APAC,Asia Pacific,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",8.02,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-06-02T00:00:00Z
2026-W11,2026-03-15,APAC,Asia Pacific,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",8.28,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-06-02T00:00:00Z
2026-W12,2026-03-22,APAC,Asia Pacific,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",8.93,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-06-02T00:00:00Z
2026-W13,2026-03-29,APAC,Asia Pacific,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",9.5,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-06-02T00:00:00Z
